סמל ועדה_x,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת,סמל ועדה_y,שם ועדה,סמל ישוב בחירות,שם ישוב בחירות,סמל קלפי,סמל רכוז,כתובת קלפי,מקום קלפי,נגישה,נגישה מיוחדת,בוחרי כנסת בפועל,Latitude,Longitude,preference,coalition_votes,opposition_votes,didnt_pass_votes,Preference,Category,Region
17,9599,אביגדור,819,1.0,1,0,607,486,3,483,38,1,3,1,0,0,0,0,0,0,31,0,0,0,0,0,100,0,1,52,26,0,1,0,0,0,0,1,218,0,1,0,0,0,0,0,0,0,9,0,17.0,אשקלון,819.0,אביגדור,1.0,1.0,אביגדור,חדר תרבות,כ,כ,607.0,31.238462,34.777572,Opposition,93,358,32,פה,Opposition,Be'er Sheva
10,4275,אביחיל,175,1.0,1,0,403,276,1,275,27,0,1,0,1,1,0,0,0,0,18,0,1,0,0,0,48,0,7,34,31,0,0,0,0,0,0,1,100,0,0,0,1,0,0,0,4,0,0,0,10.0,השרון (נתניה),175.0,אביחיל,1.0,1.0,אביחיל,מזכירות (חדשה),כ,כ,403.0,32.350708,34.871229,Opposition,52,184,39,פה,Opposition,Emek Hefer
10,4276,אביחיל,175,2.0,2,0,584,422,3,419,41,2,0,0,0,2,0,0,0,0,10,0,2,1,0,0,68,0,10,64,37,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,10,0,2,0,10.0,השרון (נתניה),175.0,אביחיל,2.0,2.0,"הגדוד העברי,12 ",מועדון לחבר, , ,584.0,32.3460807,34.8690915,Opposition,76,291,52,פה,Opposition,Emek Hefer
5,1730,אביטל,2052,1.0,1,0,414,328,1,327,2,0,7,6,0,0,0,0,0,0,86,0,1,0,0,0,33,0,2,154,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,28,0,5.0,יזרעאל,2052.0,אביטל,1.0,1.0,אביטל,מועדון המושב,כ,כ,414.0,32.556514,35.309547,Coalition,274,44,9,מחל,Coalition,Hagilbo'a
2,882,אביעזר,1070,1.0,2,0,618,497,1,496,37,4,2,1,1,7,0,0,0,0,65,1,2,0,0,0,60,0,13,174,21,0,0,0,0,1,0,0,89,0,0,0,0,0,0,0,2,0,16,0,2.0,יהודה,1070.0,אביעזר,1.0,2.0,אביעזר,בית העם,כ,כ,618.0,31.682907,35.016789,Coalition,256,206,34,מחל,Coalition,Ma'te Yehuda
6,2759,אבירים,1220,1.0,1,0,235,152,2,150,29,1,0,0,0,3,0,0,0,0,3,0,1,0,0,0,12,0,4,6,38,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,9,0,0,0,6.0,עכו,1220.0,אבירים,1.0,1.0,אבירים,מועדון, , ,235.0,33.040504,35.288831,Opposition,9,92,49,פה,Opposition,Ma'ale Yosef
10,4697,אבן יהודה,182,1.1,2,0,577,422,0,422,13,0,5,5,0,0,0,0,0,0,34,0,2,0,0,0,63,0,3,134,21,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,1,0,15,0,10.0,השרון (נתניה),182.0,אבן יהודה,1.1,2.0,"שבזי,1 ","מתנ""ס שבזי בית צהוב", , ,577.0,32.2804196,34.8820171,Opposition,188,205,29,מחל,Coalition,Even Yehuda
10,4698,אבן יהודה,182,1.2,2,0,577,438,0,438,16,1,5,4,0,0,0,0,0,0,55,0,1,0,0,0,52,0,6,167,15,0,0,0,0,0,0,0,97,0,1,0,0,0,0,0,2,0,16,0,10.0,השרון (נתניה),182.0,אבן יהודה,1.2,2.0,"שבזי,1 ","מתנ""ס שבזי בית צהוב", , ,577.0,32.2804196,34.8820171,Coalition,242,171,25,מחל,Coalition,Even Yehuda
10,4699,אבן יהודה,182,1.3,2,0,575,423,1,422,14,3,6,5,0,0,0,0,0,0,68,0,2,0,0,0,56,0,12,149,9,0,0,0,0,0,0,0,77,0,2,0,0,0,0,0,0,0,19,0,10.0,השרון (נתניה),182.0,אבן יהודה,1.3,2.0,"שבזי,1 ","מתנ""ס שבזי בית צהוב", , ,575.0,32.2804196,34.8820171,Coalition,241,159,22,מחל,Coalition,Even Yehuda
10,4700,אבן יהודה,182,2.0,12,0,564,416,0,416,20,1,2,2,0,0,0,0,0,0,29,0,2,0,0,0,61,0,7,118,12,0,0,0,0,1,0,0,128,0,1,0,1,0,0,0,4,1,26,0,10.0,השרון (נתניה),182.0,אבן יהודה,2.0,12.0,"האלה,26 ","בי""ס הראשונים", , ,564.0,32.2764078,34.8924596,Opposition,175,216,25,פה,Opposition,Even Yehuda
10,4701,אבן יהודה,182,3.0,9,0,714,553,0,553,37,2,8,0,0,3,0,0,0,0,13,0,0,0,0,0,97,0,23,74,32,0,1,0,0,0,0,1,257,0,0,0,2,0,0,0,0,0,3,0,10.0,השרון (נתניה),182.0,אבן יהודה,3.0,9.0,"ההסתדרות,18 ",שרות פסיכולוגי, , ,714.0,32.2717384,34.889921,Opposition,90,418,45,פה,Opposition,Even Yehuda
10,4702,אבן יהודה,182,5.0,5,0,674,440,0,440,24,0,6,2,0,1,0,0,0,0,45,0,1,0,0,0,65,0,1,104,24,0,0,0,0,0,0,1,151,0,2,0,0,0,2,0,2,0,9,0,10.0,השרון (נתניה),182.0,אבן יהודה,5.0,5.0,"הדקל,30 ",סביום - מועדון קשישים,כ,כ,674.0,32.2710839,34.8870394,Opposition,160,243,37,פה,Opposition,Even Yehuda
10,4703,אבן יהודה,182,6.0,7,0,702,531,0,531,36,0,0,1,0,2,0,0,0,0,23,0,2,0,0,0,87,0,9,82,27,0,0,0,0,0,0,1,255,0,1,0,0,0,0,0,3,0,2,0,10.0,השרון (נתניה),182.0,אבן יהודה,6.0,7.0,"המיסדים,74 ",מועדון הנוער - מתחת לספריה, , ,702.0,32.2697423,34.8856402,Opposition,108,390,33,פה,Opposition,Even Yehuda
10,4704,אבן יהודה,182,9.1,4,0,623,468,4,464,41,3,0,0,0,0,0,0,0,0,16,0,2,0,0,0,80,0,5,76,22,0,0,0,0,0,0,0,211,0,1,0,0,0,0,0,4,0,3,0,10.0,השרון (נתניה),182.0,אבן יהודה,9.1,4.0,"העצמאות,140 ","בית חינוך בית אב""י",כ,כ,623.0,32.2814348,34.8912542,Opposition,95,337,32,פה,Opposition,Even Yehuda
10,4705,אבן יהודה,182,9.2,4,0,623,450,1,449,50,1,3,0,0,1,0,0,0,0,9,0,1,0,0,0,66,0,8,66,30,0,0,0,0,0,0,0,209,0,1,0,0,0,0,0,1,0,3,0,10.0,השרון (נתניה),182.0,אבן יהודה,9.2,4.0,"העצמאות,140 ","בית חינוך בית אב""י",כ, ,623.0,32.2814348,34.8912542,Opposition,78,334,37,פה,Opposition,Even Yehuda
10,4706,אבן יהודה,182,9.3,4,0,623,449,0,449,30,1,0,1,0,1,0,0,0,0,14,3,4,0,0,0,79,0,10,59,19,0,0,0,0,0,0,1,220,0,1,0,0,0,0,0,4,0,2,0,10.0,השרון (נתניה),182.0,אבן יהודה,9.3,4.0,"העצמאות,140 ","בית חינוך בית אב""י",כ, ,623.0,32.2814348,34.8912542,Opposition,76,341,32,פה,Opposition,Even Yehuda
10,4707,אבן יהודה,182,9.4,4,0,623,449,0,449,33,1,2,3,0,0,0,0,0,0,21,0,1,0,0,0,73,0,5,55,31,0,1,0,0,0,0,1,220,0,0,0,0,0,0,0,1,0,1,0,10.0,השרון (נתניה),182.0,אבן יהודה,9.4,4.0,"העצמאות,140 ","בית חינוך בית אב""י",כ, ,623.0,32.2814348,34.8912542,Opposition,80,332,37,פה,Opposition,Even Yehuda
10,4708,אבן יהודה,182,9.5,4,0,623,463,6,457,42,0,1,1,2,0,0,0,0,0,19,0,0,0,0,0,82,0,8,73,29,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,3,0,5,0,10.0,השרון (נתניה),182.0,אבן יהודה,9.5,4.0,"העצמאות,140 ","בית חינוך בית אב""י", , ,623.0,32.2814348,34.8912542,Opposition,98,324,35,פה,Opposition,Even Yehuda
10,4709,אבן יהודה,182,9.6,4,0,621,466,1,465,40,0,2,0,0,0,0,0,0,0,11,2,2,0,0,0,83,0,13,48,31,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,1,0,3,0,10.0,השרון (נתניה),182.0,אבן יהודה,9.6,4.0,"העצמאות,140 ","בית חינוך בית אב""י", , ,621.0,32.2814348,34.8912542,Opposition,62,365,38,פה,Opposition,Even Yehuda
10,4710,אבן יהודה,182,10.0,3,0,652,462,4,458,29,0,5,1,0,1,0,0,0,0,30,0,1,0,0,0,61,0,7,105,19,0,0,0,0,0,0,0,183,0,2,0,1,0,0,0,6,0,7,0,10.0,השרון (נתניה),182.0,אבן יהודה,10.0,3.0,"המיסדים,74 ","ספריה ע""ש ורדה ריכטר",כ,כ,652.0,32.2697423,34.8856402,Opposition,143,281,34,פה,Opposition,Even Yehuda
10,4711,אבן יהודה,182,11.0,10,0,495,379,2,377,33,0,3,0,0,3,0,0,0,0,9,0,1,0,0,0,45,0,4,75,22,0,0,0,0,0,0,2,174,0,1,1,0,0,0,1,1,0,2,0,10.0,השרון (נתניה),182.0,אבן יהודה,11.0,10.0,"השומרון,42 ","בי""ס בכר", , ,495.0,32.2637147,34.8872714,Opposition,86,261,30,פה,Opposition,Even Yehuda
10,4712,אבן יהודה,182,12.0,12,0,671,503,0,503,42,0,8,1,0,2,0,0,0,0,10,0,0,0,0,0,63,0,10,80,48,0,0,0,0,0,0,1,228,0,0,0,0,0,0,0,2,0,8,0,10.0,השרון (נתניה),182.0,אבן יהודה,12.0,12.0,"האלה,26 ","בי""ס הראשונים", , ,671.0,32.2764078,34.8924596,Opposition,99,346,58,פה,Opposition,Even Yehuda
10,4713,אבן יהודה,182,17.0,10,0,515,400,0,400,40,1,3,0,0,0,0,0,0,0,10,0,1,0,0,0,65,0,11,44,19,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,2,0,2,0,10.0,השרון (נתניה),182.0,אבן יהודה,17.0,10.0,"השומרון,42 ","בי""ס בכר", , ,515.0,32.2637147,34.8872714,Opposition,56,318,26,פה,Opposition,Even Yehuda
6,2469,אבן מנחם,1081,1.0,1,0,278,194,0,194,5,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,23,0,1,89,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,0,33,0,6.0,עכו,1081.0,אבן מנחם,1.0,1.0,אבן מנחם,מזכירות, , ,278.0,31.526215,34.597453,Coalition,153,39,2,מחל,Coalition,Sderot
2,782,אבן ספיר,783,1.0,2,0,506,369,1,368,12,1,4,3,0,0,0,0,0,0,42,0,1,0,0,0,48,0,2,181,10,0,0,0,0,1,0,0,41,0,0,0,0,0,0,0,3,0,18,1,2.0,יהודה,783.0,אבן ספיר,1.0,2.0,אבן ספיר,בית העם,כ,כ,506.0,31.760305,35.139014,Coalition,244,103,21,מחל,Coalition,Ma'te Yehuda
17,9474,אבן שמואל,400,1.0,1,0,519,428,0,428,2,0,22,9,0,0,0,0,0,0,241,0,0,0,0,0,11,0,0,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,32,0,17.0,אשקלון,400.0,אבן שמואל,1.0,1.0,אבן שמואל,בית התרבות,כ,כ,519.0,31.573779,34.759109,Coalition,391,14,23,ט,Coalition,Shafir
17,9475,אבן שמואל,400,2.0,1,0,550,477,1,476,2,0,22,5,0,0,0,0,0,0,241,0,0,0,0,0,8,0,0,139,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,54,0,17.0,אשקלון,400.0,אבן שמואל,2.0,1.0,אבן שמואל,בית התרבות, , ,550.0,31.573779,34.759109,Coalition,439,11,26,ט,Coalition,Shafir
4,1547,אבני איתן,4011,1.0,1,0,455,325,1,324,0,2,28,1,0,0,0,0,0,0,206,0,1,0,0,0,17,0,3,47,2,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,2,0,6,0,4.0,כנרת,4011.0,אבני איתן,1.0,1.0,אבני איתן,מועדון,כ,כ,455.0,32.830208,35.77083,Coalition,260,28,36,ט,Coalition,Golan
10,4818,אבני חפץ,3793,4.1,3,0,679,528,3,525,0,0,11,2,0,0,0,0,0,0,369,0,2,0,0,0,4,0,0,81,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,53,0,10.0,השרון (נתניה),3793.0,אבני חפץ,4.1,3.0,אבני חפץ,"בי""ס אחיה", , ,679.0,32.283691,35.074024,Coalition,505,5,15,ט,Coalition,
10,4819,אבני חפץ,3793,4.2,3,0,679,521,2,519,0,0,12,8,0,0,0,0,0,0,356,0,0,0,0,0,3,0,0,91,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,45,0,10.0,השרון (נתניה),3793.0,אבני חפץ,4.2,3.0,אבני חפץ,"בי""ס אחיה", , ,679.0,32.283691,35.074024,Coalition,500,6,13,ט,Coalition,
18,10286,אבשלום,1311,1.0,1,0,308,199,3,196,3,0,0,2,1,0,0,0,0,0,33,0,1,0,1,0,19,0,49,47,10,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,1,0,18.0,באר שבע,1311.0,אבשלום,1.0,1.0,אבשלום,"מרכז קהילתי ע""ש צ'רלס פוקס",כ,כ,308.0,31.1977999,34.32654090529765,Opposition,83,99,14,ל,Opposition,Eshkol
5,1731,אדירים,113,1.0,1,0,235,177,1,176,1,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,68,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,68,0,5.0,יזרעאל,113.0,אדירים,1.0,1.0,אדירים,מועדון המושב, , ,235.0,32.54894100000001,35.271637,Coalition,166,9,1,מחל,Coalition,Hagilbo'a
6,2470,אדמית,1068,1.0,1,0,369,205,0,205,26,2,2,0,2,4,0,0,0,0,11,0,0,0,0,0,20,0,10,37,35,0,0,0,0,0,0,4,49,0,1,0,0,0,0,0,1,0,0,1,6.0,עכו,1068.0,אדמית,1.0,1.0,אדמית,מועדון,כ,כ,369.0,33.078842,35.20951,Opposition,48,113,44,פה,Opposition,Ma'te Asher
3,1411,אודם,4010,1.0,1,0,133,99,1,98,10,1,3,0,0,0,2,0,0,0,7,1,0,0,0,0,19,0,1,17,2,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,4,0,0,0,3.0,צפת,4010.0,אודם,1.0,1.0,אודם,מזכירות,כ,כ,133.0,33.1987495,35.7541656,Opposition,24,60,14,פה,Opposition,Bukata
18,10287,אוהד,1046,1.0,1,0,280,200,0,200,15,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,35,0,4,78,3,0,0,0,0,0,0,3,30,0,2,0,0,0,0,0,0,0,6,0,18.0,באר שבע,1046.0,אוהד,1.0,1.0,אוהד,מועדון, , ,280.0,31.236891,34.430245,Coalition,107,87,6,מחל,Coalition,Eshkol
9,4053,אום אלפחם,2710,7.1,27,0,376,134,2,132,0,0,0,0,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,7.1,27.0,"אלהודא,4 ","ביה""ס יסודי קחאווש",כ,כ,376.0,32.5126422,35.0470456,Didn't Pass,0,60,72,ד,Didn't Pass,Kafar kara
9,4054,אום אלפחם,2710,7.2,27,0,376,119,0,119,1,0,0,0,55,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,7.2,27.0,"אלהודא,4 ","ביה""ס יסודי קחאווש", , ,376.0,32.5126422,35.0470456,Opposition,2,59,58,ד,Didn't Pass,Kafar kara
9,4055,אום אלפחם,2710,10.0,8,0,625,397,3,394,3,0,0,0,116,120,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,144,0,0,0,1,0,0,0,0,0,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,10.0,8.0,"אלנוזהה,6 ","בי""ס ממלכתי עראק אלשבאב",כ,כ,625.0,32.5213425,35.1586429,Opposition,2,267,125,עם,Opposition,Um Al-Fahem
9,4056,אום אלפחם,2710,11.0,9,0,687,274,2,272,3,0,0,0,91,127,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,42,0,1,0,2,0,0,0,0,0,0,1,0,9.0,חדרה,2710.0,אום אל-פחם,11.0,9.0,אלח'יאם,בית ספר אל כיאם, , ,687.0,32.5180527,35.1469175,Opposition,3,172,97,ום,Opposition,Um Al-Fahem
9,4057,אום אלפחם,2710,12.0,10,0,556,176,2,174,0,0,0,2,67,68,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,12.0,10.0,אל-ראזי,"חטה""ב אלראזי",כ, ,556.0,32.518655,35.146321,Opposition,5,99,70,ום,Opposition,Um Al-Fahem
9,4058,אום אלפחם,2710,14.0,12,0,598,222,3,219,5,0,0,0,84,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,14.0,12.0,שכ ג'דוע,"בי""ס יסודי אבן כלדון", , ,598.0,32.517127,35.148529,Opposition,0,129,90,ום,Opposition,Um Al-Fahem
9,4059,אום אלפחם,2710,16.1,16,0,692,261,0,261,0,0,0,0,102,106,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,16.1,16.0,אלח'נסאא,"בי""ס יסודי אלכנסא",כ,כ,692.0,32.5127639,35.15634190000001,Opposition,2,155,104,ום,Opposition,Um Al-Fahem
9,4060,אום אלפחם,2710,16.2,16,0,692,274,2,272,1,0,0,0,109,106,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,46,1,0,0,1,0,0,1,0,0,0,0,1,9.0,חדרה,2710.0,אום אל-פחם,16.2,16.0,אלח'נסאא,"בי""ס יסודי אלכנסא", , ,692.0,32.5127639,35.15634190000001,Opposition,3,154,115,ד,Didn't Pass,Um Al-Fahem
9,4061,אום אלפחם,2710,16.3,16,0,692,253,8,245,1,0,0,0,89,100,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,1,0,9.0,חדרה,2710.0,אום אל-פחם,16.3,16.0,אלח'נסאא,"בי""ס יסודי אלכנסא", , ,692.0,32.5127639,35.15634190000001,Opposition,5,146,94,ום,Opposition,Um Al-Fahem
9,4062,אום אלפחם,2710,16.4,16,0,692,268,7,261,2,0,0,0,108,110,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,31,0,0,0,1,0,0,0,0,0,0,0,1,9.0,חדרה,2710.0,אום אל-פחם,16.4,16.0,אלח'נסאא,"בי""ס יסודי אלכנסא", , ,692.0,32.5127639,35.15634190000001,Opposition,5,143,113,ום,Opposition,Um Al-Fahem
9,4063,אום אלפחם,2710,16.5,4,0,691,232,0,232,0,0,0,1,90,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,2,0,9.0,חדרה,2710.0,אום אל-פחם,16.5,4.0,דרך ואדי אלנסור,"בי""ס אלאקווס", , ,691.0,32.50864800000001,35.15679900000001,Opposition,3,136,93,ום,Opposition,Um Al-Fahem
9,4064,אום אלפחם,2710,18.1,15,0,523,184,1,183,1,0,0,0,58,90,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,26,0,0,0,1,0,0,1,0,1,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,18.1,15.0,שכ אלכדור,"בי""ס עומר בן אלכטאב",כ,כ,523.0,32.517127,35.148529,Opposition,4,117,62,ום,Opposition,Um Al-Fahem
9,4065,אום אלפחם,2710,18.2,15,0,523,150,3,147,0,0,0,0,48,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,18.2,15.0,שכ אלכדור,"בי""ס עומר בן אלכטאב",כ, ,523.0,32.517127,35.148529,Opposition,2,96,49,ום,Opposition,Um Al-Fahem
9,4066,אום אלפחם,2710,18.3,34,0,522,173,2,171,0,0,0,0,63,79,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,9.0,חדרה,2710.0,אום אל-פחם,18.3,34.0,שכ אלכדור,"בי""ס יסודי אלזהרא", , ,522.0,32.517127,35.148529,Opposition,2,105,64,ום,Opposition,Um Al-Fahem
9,4067,אום אלפחם,2710,20.0,17,0,664,249,6,243,0,0,0,0,76,119,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,20.0,17.0,"אלאח'ווה,1 ","בי""ס ממלכתי עין ג'ראר-אלחווה",כ, ,664.0,32.517127,35.148529,Opposition,3,164,76,ום,Opposition,Um Al-Fahem
9,4068,אום אלפחם,2710,22.1,31,0,679,272,6,266,0,0,0,0,94,125,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,2,0,9.0,חדרה,2710.0,אום אל-פחם,22.1,31.0,שכ עין ג'ראר,"בי""ס חט""ב אל תסאמוח",כ,כ,679.0,32.510051,35.142063,Opposition,4,163,99,ום,Opposition,Um Al-Fahem
9,4069,אום אלפחם,2710,22.2,31,0,678,281,6,275,0,0,0,1,91,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,22.2,31.0,שכ עין ג'ראר,"בי""ס חט""ב אל תסאמוח",כ, ,678.0,32.510051,35.142063,Opposition,1,177,97,ום,Opposition,Um Al-Fahem
9,4070,אום אלפחם,2710,23.1,1,0,700,282,7,275,0,0,0,2,114,97,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,50,0,0,0,2,1,1,0,0,0,1,3,0,9.0,חדרה,2710.0,אום אל-פחם,23.1,1.0,שכ אלעיון,"חטה""ב אלגזאלי", , ,700.0,32.526932,35.163213,Opposition,9,147,119,ד,Didn't Pass,Um Al-Fahem
9,4071,אום אלפחם,2710,23.2,1,0,700,285,2,283,2,1,0,0,117,106,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,46,1,0,0,1,0,0,0,0,1,0,1,0,9.0,חדרה,2710.0,אום אל-פחם,23.2,1.0,שכ אלעיון,"חטה""ב אלגזאלי", , ,700.0,32.526932,35.163213,Opposition,5,156,122,ד,Didn't Pass,Um Al-Fahem
9,4072,אום אלפחם,2710,23.3,1,0,700,258,3,255,0,0,0,0,112,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,5,0,9.0,חדרה,2710.0,אום אל-פחם,23.3,1.0,שכ אלעיון,"חטה""ב אלגזאלי", , ,700.0,32.526932,35.163213,Opposition,6,134,115,ד,Didn't Pass,Um Al-Fahem
9,4073,אום אלפחם,2710,26.1,30,0,513,186,3,183,0,0,1,1,68,77,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,26.1,30.0,אום אל-פחם,"בי""ס חטיבה אסכנדר",כ,כ,513.0,32.5349169,35.171552775439885,Opposition,3,105,75,ום,Opposition,Um Al-Fahem
9,4074,אום אלפחם,2710,26.2,30,0,513,191,6,185,1,0,1,0,62,67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,46,1,0,0,2,0,0,0,0,0,0,1,0,9.0,חדרה,2710.0,אום אל-פחם,26.2,30.0,אום אל-פחם,"בי""ס חטיבה אסכנדר",כ, ,513.0,32.5349169,35.171552775439885,Opposition,3,115,67,ום,Opposition,Um Al-Fahem
9,4075,אום אלפחם,2710,26.3,30,0,511,160,0,160,1,0,0,0,48,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,30,0,0,1,1,0,0,0,0,0,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,26.3,30.0,אום אל-פחם,"בי""ס חטיבה אסכנדר", , ,511.0,32.5349169,35.171552775439885,Opposition,1,107,52,ום,Opposition,Um Al-Fahem
9,4076,אום אלפחם,2710,27.0,10,0,495,186,1,185,0,0,0,0,50,100,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,1,0,9.0,חדרה,2710.0,אום אל-פחם,27.0,10.0,אל-ראזי,"חטה""ב אלראזי",כ,כ,495.0,32.518655,35.146321,Opposition,4,130,51,ום,Opposition,Um Al-Fahem
9,4077,אום אלפחם,2710,31.0,21,0,632,276,2,274,0,0,0,0,89,138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,1,0,9.0,חדרה,2710.0,אום אל-פחם,31.0,21.0,שכ עין ג'ראר,מועדון פיס, , ,632.0,32.510051,35.142063,Opposition,2,179,93,ום,Opposition,Um Al-Fahem
9,4078,אום אלפחם,2710,32.1,13,0,638,237,2,235,2,0,0,0,115,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,1,9.0,חדרה,2710.0,אום אל-פחם,32.1,13.0,שכ ע'רבי,"בי""ס יסודי אבן סינא",כ,כ,638.0,32.517127,35.148529,Didn't Pass,0,115,120,ד,Didn't Pass,Um Al-Fahem
9,4079,אום אלפחם,2710,32.2,13,0,638,231,2,229,1,0,0,0,99,75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,46,1,0,0,0,0,0,0,0,0,1,0,1,9.0,חדרה,2710.0,אום אל-פחם,32.2,13.0,שכ ע'רבי,"בי""ס יסודי אבן סינא", , ,638.0,32.517127,35.148529,Opposition,0,124,105,ד,Didn't Pass,Um Al-Fahem
9,4080,אום אלפחם,2710,32.3,13,1,637,286,3,283,0,0,0,0,107,127,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,37,0,0,0,0,0,1,0,0,0,0,0,1,9.0,חדרה,2710.0,אום אל-פחם,32.3,13.0,שכ ע'רבי,"בי""ס יסודי אבן סינא", , ,637.0,32.517127,35.148529,Opposition,3,164,116,ום,Opposition,Um Al-Fahem
9,4081,אום אלפחם,2710,33.0,8,0,628,295,0,295,2,1,0,1,79,162,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,9.0,חדרה,2710.0,אום אל-פחם,33.0,8.0,"אלנוזהה,6 ","בי""ס ממלכתי עראק אלשבאב",כ, ,628.0,32.5213425,35.1586429,Opposition,1,212,82,ום,Opposition,Um Al-Fahem
